1 input_test.asc  Three-stage rocket ascent ' SLV1 ' Oct 14 2018 11:06:30
  0  0 90
time            vmach           pdynmc          psibdx          thtbdx          
phibdx          alppx           phipx           alphax          betax           
ppx             qqx             rrx             lonx            latx            
alt             dvbe            dvbi            psivdx          thtvdx          
grndtrck        ayx             anx             gndtrnmx        vmass           
xcg             fmasse          thrust          fmassr          dead_zone       
roll_count      pitch_count     yaw_count       stmarg_yaw      stmarg_pitch    
realp1          wnp             zetp            realy1          wny             
zety            gnmax           gymax           alphacx         betacx          
phibdcx         thtbdcx         psibdcx         RICI1           RICI2           
RICI3           ESBI1           ESBI2           ESBI3           UTBC1           
UTBC2           UTBC3           lamd            waclp           zaclp           
paclp           alcomx_actual   ancomx_actual   wacly           alcomx          
ancomx          wnact           delax           delex           delrx           
modes           ucbias_error    ucfreq_error    SXH1            SXH2            
SXH3            VXH1            VXH2            VXH3            CXH1            
CXH2            CXH3            std_pos         std_vel         std_ucbias      
URIC1           URIC2           URIC3           etax            zetx            
-0.0370328      13.3498         180             -6.0348         11.9301         
-0.0418223      -0.140763       -0.11773        -132.917        37.5941         
96287.5         6969.82         6605.89         -76.7737        -1.44485        
1.16355e+06     0               -0              628.269         3170.41         
3.19942         0               0               0               0.4             
216             3360            3155            -0.499131       -0.499131       
0               0               0               0               0               
0               0               0               -6.0323         11.8818         
-0              -7.51598        -88.6837        6.34619e-06     0.000475402     
-0.000145154    -35.8281        -412.751        -584.999        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
261             25.4288         0               -88.7851        -7.55949        
-0.0566244      13.4168         180             -6.05884        11.9933         
-0.0418158      -0.140731       -0.117769       -132.954        37.6012         
96199.3         6969.95         6606.03         -76.7941        -1.45634        
1.16699e+06     0               -0              630.122         3170.41         
3.19942         0               0               0               0.4             
216             3360            3155            -0.498405       -0.498405       
0               0               0               0               0               
0               0               0               -6.05636        11.945          
-0.0263242      -7.55626        -88.7652        6.29592e-06     0.000475858     
-0.000145622    -36.0712        -414.01         -586.498        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
261.5           25.4293         0               -88.8667        -7.5998         
-0.0762043      13.4837         180             -6.08283        12.0565         
-0.0418092      -0.140699       -0.117808       -132.992        37.6083         
96110.3         6970.07         6606.16         -76.8145        -1.46784        
1.17042e+06     0               -0              631.976         3170.41         
3.19942         0               0               0               0.4             
216             3360            3155            -0.497682       -0.497682       
0               0               0               0               0               
0               0               0               -6.08039        12.0082         
-0.0484032      -7.59656        -88.8468        6.24638e-06     0.000476313     
-0.000146091    -36.315         -415.268        -587.997        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
262             25.4297         0               -88.9482        -7.64012        
-0.0957726      13.5506         180             -6.10679        12.1197         
-0.0418027      -0.140667       -0.117846       -133.03         37.6153         
96020.7         6970.2          6606.3          -76.8349        -1.47933        
1.17385e+06     0               -0              633.829         3170.41         
3.19942         0               0               0               0.4             
216             3360            3155            -0.49696        -0.49696        
0               0               0               0               0               
0               0               0               -6.10438        12.0713         
-0.0689514      -7.63687        -88.9284        6.19758e-06     0.000476768     
-0.00014656     -36.5593        -416.526        -589.494        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
262.5           25.4302         0               -89.0298        -7.68044        
-0.115329       13.6175         180             -6.13071        12.1828         
-0.0417962      -0.140635       -0.117885       -133.068        37.6224         
95930.4         6970.32         6606.43         -76.8553        -1.49082        
1.17728e+06     0               -0              635.683         3170.41         
3.19942         0               0               0               0.4             
216             3360            3155            -0.496241       -0.496241       
0               0               0               0               0               
0               0               0               -6.12833        12.1345         
-0.0890275      -7.67718        -89.0099        6.14952e-06     0.000477222     
-0.00014703     -36.8041        -417.783        -590.991        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
263             25.4307         0               -89.1114        -7.72078        
-0.134874       13.6845         180             -6.1546         12.246          
-0.0417897      -0.140603       -0.117924       -133.106        37.6294         
95839.4         6970.45         6606.57         -76.8758        -1.50231        
1.18072e+06     0               -0              637.536         3170.41         
3.19942         0               0               0               0.4             
216             3360            3155            -0.495524       -0.495524       
0               0               0               0               0               
0               0               0               -6.15225        12.1977         
-0.108887       -7.71751        -89.0915        6.10219e-06     0.000477676     
-0.0001475      -37.0496        -419.04         -592.488        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
263.5           25.4311         0               -89.1929        -7.76113        
-0.154408       13.7514         180             -6.17844        12.3092         
-0.0417832      -0.140571       -0.117963       -133.144        37.6364         
95747.7         6970.58         6606.71         -76.8962        -1.5138         
1.18415e+06     0               -0              639.39          3170.41         
3.19942         0               0               0               0.4             
216             3360            3155            -0.494809       -0.494809       
0               0               0               0               0               
0               0               0               -6.17612        12.2609         
-0.128624       -7.75785        -89.173         6.0556e-06      0.00047813      
-0.000147971    -37.2956        -420.297        -593.984        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
264             25.4316         0               -89.2745        -7.80149        
-0.17393        13.8183         180             -6.20225        12.3725         
-0.0417767      -0.140539       -0.118002       -133.182        37.6434         
95655.3         6970.71         6606.84         -76.9167        -1.52529        
1.18758e+06     0               -0              641.243         3170.41         
3.19942         0               0               0               0.4             
216             3360            3155            -0.494096       -0.494096       
0               0               0               0               0               
0               0               0               -6.19996        12.3241         
-0.148284       -7.79819        -89.2546        6.00975e-06     0.000478583     
-0.000148442    -37.5422        -421.553        -595.479        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
264.5           25.4321         0               -89.3561        -7.84186        
-0.19344        13.8851         180             -6.22602        12.4357         
-0.0417702      -0.140507       -0.118041       -133.22         37.6504         
95562.2         6970.84         6606.98         -76.9371        -1.53678        
1.19102e+06     0               -0              643.097         3170.41         
3.19942         0               0               0               0.4             
216             3360            3155            -0.493385       -0.493385       
0               0               0               0               0               
0               0               0               -6.22376        12.3873         
-0.167889       -7.83855        -89.3362        5.96464e-06     0.000479035     
-0.000148914    -37.7893        -422.808        -596.973        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
265             25.4326         0               -89.4376        -7.88224        
-0.212938       13.952          180             -6.24976        12.4989         
-0.0417637      -0.140474       -0.11808        -133.257        37.6574         
95468.3         6970.97         6607.13         -76.9576        -1.54827        
1.19445e+06     0               -0              644.951         3170.41         
3.19942         0               0               0               0.4             
216             3360            3155            -0.492676       -0.492676       
0               0               0               0               0               
0               0               0               -6.24753        12.4505         
-0.187453       -7.87892        -89.4177        5.92026e-06     0.000479487     
-0.000149386    -38.037         -424.063        -598.467        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
265.5           25.433          0               -89.5192        -7.92262        
-0.232425       14.0189         180             -6.27345        12.5622         
-0.0417572      -0.140442       -0.118119       -133.295        37.6644         
95373.8         6971.1          6607.27         -76.978         -1.55976        
1.19788e+06     0               -0              646.805         3170.41         
3.19942         0               0               0               0.4             
216             3360            3155            -0.49197        -0.49197        
0               0               0               0               0               
0               0               0               -6.27125        12.5137         
-0.206984       -7.9193         -89.4993        5.87663e-06     0.000479939     
-0.000149859    -38.2853        -425.318        -599.96         0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
266             25.4335         0               -89.6008        -7.96301        
-0.183121       14.0858         180             -6.31241        12.6179         
0.11109         -0.140514       -0.118032       -133.333        37.6713         
95278.6         6971.24         6607.41         -76.9985        -1.57125        
1.20132e+06     0               -0              648.658         3170.41         
3.19942         0               0               0               0.4             
218             3360            3155            -0.491265       -0.491265       
0               0               0               0               0               
0               0               0               -6.31018        12.5694         
-0.157349       -7.95968        -89.5809        5.79534e-06     0.000480356     
-0.00015033     -38.5342        -426.572        -601.452        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
266.5           25.434          0               -89.6824        -8.00339        
-0.126159       14.1526         180             -6.35316        12.6727         
0.111096        -0.140597       -0.117931       -133.371        37.6783         
95182.7         6971.37         6607.55         -77.019         -1.58273        
1.20475e+06     0               -0              650.512         3170.41         
3.19942         0               0               0               0.4             
218             3360            3155            -0.490562       -0.490562       
0               0               0               0               0               
0               0               0               -6.3509         12.6242         
-0.0996627      -8.00005        -89.6625        5.71015e-06     0.000480769     
-0.000150802    -38.7837        -427.826        -602.944        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
267             25.4345         0               -89.764         -8.04376        
-0.0691826      14.2195         180             -6.39402        12.7274         
0.111103        -0.140681       -0.11783        -133.409        37.6852         
95086.1         6971.5          6607.7          -77.0395        -1.59422        
1.20818e+06     0               -0              652.366         3170.41         
3.19942         0               0               0               0.4             
218             3360            3155            -0.489862       -0.489862       
0               0               0               0               0               
0               0               0               -6.39173        12.679          
-0.0400598      -8.04041        -89.7441        5.62533e-06     0.000481181     
-0.000151274    -39.0337        -429.079        -604.435        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
267.5           25.435          0               -89.8457        -8.08412        
-0.012191       14.2864         180             -6.43498        12.7821         
0.111109        -0.140764       -0.117729       -133.447        37.6921         
94988.7         6971.64         6607.84         -77.06          -1.60571        
1.21162e+06     0               -0              654.22          3170.41         
3.19942         0               0               0               0.4             
218             3360            3155            -0.489163       -0.489163       
0               0               0               0               0               
0               0               0               -6.43266        12.7337         
0               -8.08076        -89.8258        5.54086e-06     0.000481593     
-0.000151747    -39.2843        -430.332        -605.926        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
268             25.4355         0               -89.9274        -8.12447        
0.0448158       14.3533         180             -6.47605        12.8368         
0.111116        -0.140847       -0.117628       -133.485        37.6991         
94890.7         6971.78         6607.99         -77.0805        -1.61719        
1.21505e+06     0               -0              656.074         3170.41         
3.19942         0               0               0               0.4             
218             3360            3155            -0.488466       -0.488466       
0               0               0               0               0               
0               0               0               -6.47369        12.7883         
0.0668184       -8.12109        -89.9074        5.45674e-06     0.000482003     
-0.000152221    -39.5355        -431.584        -607.416        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
268.5           25.436          0               -90.0091        -8.16481        
0.101838        14.4201         180             -6.51722        12.8914         
0.111122        -0.14093        -0.117526       -133.523        37.706          
94792           6971.92         6608.14         -77.1011        -1.62867        
1.21848e+06     0               -0              657.928         3170.41         
3.19942         0               0               0               0.4             
218             3360            3155            -0.487771       -0.487771       
0               0               0               0               0               
0               0               0               -6.51483        12.8429         
0.125151        -8.16142        -89.9891        5.37299e-06     0.000482413     
-0.000152695    -39.7873        -432.836        -608.905        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
269             25.4365         0               -90.0908        -8.20514        
0.104615        14.487          180             -6.5461         12.9521         
-0.0417116      -0.140931       -0.117525       -133.561        37.7129         
94692.6         6972.05         6608.29         -77.1216        -1.64016        
1.22192e+06     0               -0              659.783         3170.41         
3.19942         0               0               0               0.4             
220             3360            3155            -0.487078       -0.487078       
0               0               0               0               0               
0               0               0               -6.54372        12.9036         
0.128003        -8.20174        -90.0709        5.31993e-06     0.000482849     
-0.000153173    -40.0396        -434.088        -610.393        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
269.5           25.437          0               -90.1725        -8.24548        
0.0852429       14.5539         180             -6.56991        13.0153         
-0.0417051      -0.140899       -0.117564       -133.599        37.7198         
94592.5         6972.19         6608.44         -77.1421        -1.65164        
1.22535e+06     0               -0              661.637         3170.41         
3.19942         0               0               0               0.4             
220             3360            3155            -0.486387       -0.486387       
0               0               0               0               0               
0               0               0               -6.56757        12.9669         
0.108409        -8.24207        -90.1526        5.27994e-06     0.000483295     
-0.000153651    -40.2925        -435.339        -611.881        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
270             25.4375         0               -90.2542        -8.28584        
0.0658822       14.6208         180             -6.59369        13.0786         
-0.0416986      -0.140867       -0.117603       -133.637        37.7266         
94491.6         6972.33         6608.59         -77.1627        -1.66312        
1.22879e+06     0               -0              663.491         3170.41         
3.19942         0               0               0               0.4             
220             3360            3155            -0.485698       -0.485698       
0               0               0               0               0               
0               0               0               -6.59137        13.0301         
0.0887084       -8.28241        -90.2343        5.2407e-06      0.00048374      
-0.00015413     -40.546         -436.589        -613.369        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
270.5           25.4381         0               -90.3359        -8.3262         
0.0465332       14.6876         180             -6.61742        13.1419         
-0.0416921      -0.140835       -0.117642       -133.675        37.7335         
94390.1         6972.48         6608.74         -77.1832        -1.6746         
1.23222e+06     0               -0              665.345         3170.41         
3.19942         0               0               0               0.4             
220             3360            3155            -0.485011       -0.485011       
0               0               0               0               0               
0               0               0               -6.61514        13.0934         
0.0688023       -8.32277        -90.316         5.2022e-06      0.000484186     
-0.00015461     -40.8001        -437.84         -614.855        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
271             25.4386         0               -90.4177        -8.36657        
0.027196        14.7545         180             -6.64112        13.2051         
-0.0416856      -0.140803       -0.117681       -133.713        37.7404         
94287.9         6972.62         6608.89         -77.2038        -1.68608        
1.23565e+06     0               -0              667.2           3170.41         
3.19942         0               0               0               0.4             
220             3360            3155            -0.484326       -0.484326       
0               0               0               0               0               
0               0               0               -6.63886        13.1566         
0.0484233       -8.36313        -90.3977        5.16445e-06     0.00048463      
-0.00015509     -41.0547        -439.089        -616.341        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
271.5           25.4391         0               -90.4994        -8.40696        
0.00787051      14.8213         180             -6.66478        13.2684         
-0.0416791      -0.140771       -0.11772        -133.751        37.7472         
94185           6972.76         6609.05         -77.2243        -1.69756        
1.23909e+06     0               -0              669.054         3170.41         
3.19942         0               0               0               0.4             
220             3360            3155            -0.483643       -0.483643       
0               0               0               0               0               
0               0               0               -6.66255        13.2199         
0.0264761       -8.4035         -90.4794        5.12744e-06     0.000485075     
-0.00015557     -41.3099        -440.338        -617.826        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
272             25.4396         0               -90.5811        -8.44735        
-0.0114432      14.8881         180             -6.6884         13.3317         
-0.0416726      -0.140739       -0.117759       -133.789        37.7541         
94081.3         6972.91         6609.2          -77.2449        -1.70904        
1.24252e+06     0               -0              670.909         3170.41         
3.19942         0               0               0               0.4             
220             3360            3155            -0.482962       -0.482962       
0               0               0               0               0               
0               0               0               -6.68621        13.2832         
0               -8.44388        -90.5612        5.09117e-06     0.000485518     
-0.000156051    -41.5657        -441.587        -619.311        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
272.5           25.4402         0               -90.6628        -8.48776        
-0.0307452      14.955          180             -6.71198        13.395          
-0.0416661      -0.140707       -0.117798       -133.827        37.7609         
93977           6973.05         6609.36         -77.2655        -1.72052        
1.24596e+06     0               -0              672.763         3170.41         
3.19942         0               0               0               0.4             
220             3360            3155            -0.482283       -0.482283       
0               0               0               0               0               
0               0               0               -6.70982        13.3465         
-0              -8.48427        -90.6429        5.05564e-06     0.000485962     
-0.000156532    -41.8221        -442.835        -620.795        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
273             25.4407         0               -90.7446        -8.52817        
-0.0500353      15.0218         180             -6.73553        13.4583         
-0.0416596      -0.140674       -0.117837       -133.865        37.7677         
93872           6973.2          6609.51         -77.2861        -1.732          
1.24939e+06     0               -0              674.618         3170.41         
3.19942         0               0               0               0.4             
220             3360            3155            -0.481555       -0.481555       
0               0               0               0               0               
0               0               0               -6.7334         13.4098         
-0.0150529      -8.52468        -90.7246        5.02087e-06     0.000486405     
-0.000157014    -42.079         -444.083        -622.278        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
273.5           25.4412         0               -90.8263        -8.5686         
-0.0693137      15.0886         180             -6.75903        13.5216         
-0.0416531      -0.140642       -0.117876       -133.903        37.7745         
93766.3         6973.35         6609.67         -77.3067        -1.74348        
1.25283e+06     0               -0              676.473         3170.41         
3.19942         0               0               0               0.4             
220             3360            3155            -0.480724       -0.480724       
0               0               0               0               0               
0               0               0               -6.75694        13.4731         
-0.0393653      -8.56509        -90.8063        4.98683e-06     0.000486847     
-0.000157496    -42.3366        -445.33         -623.761        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
274             25.4418         0               -90.908         -8.60904        
-0.0885802      15.1554         180             -6.78251        13.5849         
-0.0416467      -0.14061        -0.117915       -133.941        37.7813         
93659.9         6973.5          6609.83         -77.3273        -1.75495        
1.25626e+06     0               -0              678.327         3170.41         
3.19942         0               0               0               0.4             
220             3360            3155            -0.479895       -0.479895       
0               0               0               0               0               
0               0               0               -6.78045        13.5364         
-0.0600913      -8.60552        -90.8881        4.95354e-06     0.000487289     
-0.000157979    -42.5947        -446.577        -625.243        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
274.5           25.4423         0               -90.9897        -8.64948        
-0.107835       15.2221         180             -6.80594        13.6482         
-0.0416402      -0.140578       -0.117954       -133.979        37.7881         
93552.7         6973.64         6609.99         -77.3479        -1.76643        
1.2597e+06      0               -0              680.182         3170.41         
3.19942         0               0               0               0.4             
220             3360            3155            -0.479069       -0.479069       
0               0               0               0               0               
0               0               0               -6.80391        13.5997         
-0.0800578      -8.64595        -90.9698        4.921e-06       0.000487731     
-0.000158462    -42.8534        -447.824        -626.724        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
275             25.4429         0               -91.0715        -8.68994        
-0.127078       15.2889         180             -6.82933        13.7116         
-0.0416337      -0.140545       -0.117993       -134.017        37.7949         
93444.9         6973.79         6610.15         -77.3685        -1.7779         
1.26313e+06     0               -0              682.037         3170.41         
3.19942         0               0               0               0.4             
220             3360            3155            -0.478245       -0.478245       
0               0               0               0               0               
0               0               0               -6.82734        13.663          
-0.0997152      -8.68639        -91.0515        4.8892e-06      0.000488172     
-0.000158945    -43.1127        -449.07         -628.205        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
275.5           25.4434         0               -91.1532        -8.73041        
-0.146309       15.3557         180             -6.85269        13.7749         
-0.0416272      -0.140513       -0.118032       -134.055        37.8016         
93336.4         6973.95         6610.31         -77.3892        -1.78938        
1.26657e+06     0               -0              683.892         3170.41         
3.19942         0               0               0               0.4             
220             3360            3155            -0.477424       -0.477424       
0               0               0               0               0               
0               0               0               -6.85073        13.7263         
-0.119211       -8.72685        -91.1332        4.85815e-06     0.000488612     
-0.00015943     -43.3725        -450.315        -629.685        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
