1 insat2: 1 missile vs 2 target with 2 passive satellites  ' Missile_c1 ' Mar  5 2016 14:33:23
  0  0 47
time            FSPV1           FSPV2           FSPV3           pdynmc          
mach            lonx            latx            alt             dvbe            
psivgx          thtvgx          SBEG1           SBEG2           SBEG3           
VBEG1           VBEG2           VBEG3           mprop           cg              
thrust          cl_ov_cd        psivgcx         thtvgcx         anx             
avx             alphax          phimvx          phicx           phix            
qq              tip             alp             ancomx          alcomx          
alx             altd            altcom          wp_grdrange     wp_flag         
range_go        STBG1           STBG2           STBG3           time_go         
psisbx          thtsbx          
143.697         -0.875025       10617.5         64558.9         7991.26         
-210.95         154.973         3.99788         5               135.119         
195.358         7.94516         90              0               1.4152          
0               2.17381         39.204          38.7023         39.204          
0.0399532       1.00529         0.0379401       1.47146         0.47831         
0.892446        -3.99788        2000            6358.86         0               
0               0               0               0               0               
0               0               
298             -1.47687        8.55015         -11.1211        34136.6         
0.783499        15.4142         35.4935         2005.32         260.452         
145.615         -0.610024       10404.5         64709.9         7994.68         
-214.929        147.082         2.77296         5               135.118         
196.476         8.17959         90              0               1.43422         
0               2.22943         37.4913         36.9585         37.4913         
0.0377794       1.01314         0.0389109       1.41154         0.462891        
0.871259        -2.77296        2000            6115.77         0               
0               0               0               0               0               
0               0               
299             -1.42545        8.2611          -10.7305        33793.1         
0.779441        15.4158         35.4915         2003.19         259.11          
147.472         -0.341338       10187.8         64853.1         7996.81         
-218.458        139.325         1.54363         5               135.117         
197.595         8.13391         90              0               1.38441         
0               2.14017         37.6569         38.2668         37.6569         
0.0348099       1.02127         0.037353        1.33847         0.462646        
0.841804        -1.54363        2000            5872.28         0               
0               0               0               0               0               
0               0               
300             -1.37783        8.2966          -10.1531        33451.4         
0.775432        15.4173         35.4895         2002.03         257.782         
149.31          -0.195767       9967.68         64988.6         7997.97         
-221.677        131.568         0.880779        5               135.116         
198.7           8.10067         90              0               1.34029         
0               2.06905         39.3319         40.021          39.3319         
0.0346537       1.02952         0.0361117       1.32859         0.468443        
0.845421        -0.880779       2000            5628.53         0               
0               0               0               0               0               
0               0               
301             -1.3425         8.41717         -9.96233        33116.2         
0.771501        15.4187         35.4875         2001.3          256.478         
151.182         -0.138002       9744.47         65116.2         7998.7          
-224.714        123.63          0.617748        5               135.115         
199.781         8.23068         90              0               1.33307         
0               2.07815         40.2067         40.3033         40.2067         
0.0354298       1.03776         0.0362706       1.33985         0.469209        
0.857707        -0.617748       2000            5384.56         0               
0               0               0               0               0               
0               0               
302             -1.32382        8.40602         -9.98523        32787.5         
0.767638        15.42           35.4855         2000.78         255.196         
153.076         -0.0920382      9518.32         65235.8         7999.22         
-227.535        115.554         0.409938        5               135.114         
200.845         8.3286          90              0               1.33409         
0               2.09882         40.0785         39.9566         40.0785         
0.0351338       1.04476         0.0366312       1.33027         0.465527        
0.85657         -0.409938       2000            5140.38         0               
0               0               0               0               0               
0               0               
303             -1.3102         8.31061         -9.92573        32461.2         
0.763794        15.4212         35.4834         2000.48         253.919         
154.965         -0.0476743      9289.5          65347.3         7999.52         
-230.063        107.45          0.211279        5               135.113         
201.902         8.32594         90              0               1.32314         
0               2.09043         39.9385         39.9388         39.9385         
0.0344664       1.05106         0.0364848       1.31331         0.461504        
0.846848        -0.211279       2000            4896.05         0               
0               0               0               0               0               
0               0               
304             -1.29615        8.23422         -9.8297         32138           
0.759975        15.4224         35.4814         2000.33         252.65          
156.844         -0.0237685      9058.29         65450.7         7999.67         
-232.295        99.3525         0.104809        5               135.112         
202.952         8.31538         90              0               1.31058         
0               2.07963         39.9498         39.9224         39.9498         
0.0342487       1.05739         0.0362964       1.30535         0.456939        
0.839064        -0.104809       2000            4651.65         1               
0               0               0               0               0               
0               0               
305             -1.28352        8.14831         -9.79923        31818.9         
0.756189        15.4234         35.4793         2000.24         251.391         
158.714         -0.0149192      8825            65546           7999.76         
-234.241        91.2612         0.0654598       5               135.111         
203.993         8.3259          90              0               1.30254         
0               2.07909         39.7253         39.5492         39.7253         
0.0341267       1.06375         0.036287        1.29916         0.449894        
0.83031         -0.0654598      2000            4407.26         1               
0               0               0               0               0               
0               0               
306             -1.27083        8.01061         -9.80462        31504.1         
0.752436        15.4244         35.4772         2000.19         250.144         
160.568         -0.0078797      8589.91         65633.2         7999.81         
-235.896        83.2194         0.0344015       5               135.11          
205.024         8.33366         90              0               1.29399         
0               2.07657         39.2205         38.9561         39.2205         
0.0337497       1.07012         0.036243        1.28767         0.440241        
0.816278        -0.0344015      2000            4162.97         1               
0               0               0               0               0               
0               0               
307             -1.25713        7.82785         -9.79836        31193.7         
0.748719        15.4253         35.475          2000.18         248.909         
162.394         -0.000775642    8353.31         65712.4         7999.82         
-237.25         75.2866         0.00336961      5               135.109         
206.046         8.3231          90              0               1.28174         
0               2.06491         38.5874         38.2821         38.5874         
0.0332216       1.07649         0.0360394       1.2729          0.428529        
0.797654        -0.00336961     2000            3918.85         1               
0               0               0               0               0               
0               0               
308             -1.24283        7.61322         -9.785          30887.8         
0.745039        15.426          35.4729         2000.18         247.686         
164.183         0.00347485      8115.51         65783.8         7999.82         
-238.308        67.5101         -0.0150216      5               135.108         
207.057         8.29996         90              0               1.26706         
0               2.0472          37.8438         37.4731         37.8438         
0.0326696       1.08287         0.0357304       1.25732         0.414674        
0.775784        0.0150216       2000            3675            1               
0               0               0               0               0               
0               0               
309             -1.22827        7.3621          -9.77981        30586.7         
0.7414          15.4267         35.4707         2000.2          246.477         
165.927         0.00523903      7876.79         65847.5         7999.8          
-239.079        59.9331         -0.0225374      5               135.107         
208.058         8.26894         90              0               1.25101         
0               2.02562         36.9208         36.4584         36.9208         
0.0320591       1.08925         0.0353537       1.24024         0.398339        
0.750196        0.0225374       2000            3431.53         1               
0               0               0               0               0               
0               0               
310             -1.21333        7.06697         -9.78048        30290.6         
0.737803        15.4274         35.4686         2000.23         245.281         
167.615         0.00641707      7637.44         65903.8         7999.77         
-239.573        52.606          -0.0274712      5               135.106         
209.046         8.2273          90              0               1.23313         
0               1.99878         35.7888         35.2325         35.7888         
0.0313415       1.09561         0.0348853       1.22077         0.379449        
0.720121        0.0274712       2000            3188.51         1               
0               0               0               0               0               
0               0               
311             -1.19797        6.72717         -9.78005        29999.3         
0.734248        15.4279         35.4664         2000.26         244.1           
169.238         0.00748714      7397.73         65952.8         7999.74         
-239.806        45.5826         -0.0318978      5               135.105         
210.023         8.17256         90              0               1.21306         
0               1.96568         34.4501         33.8002         34.4501         
0.0305319       1.10197         0.0343076       1.19922         0.358101        
0.685495        0.0318978       2000            2946.04         1               
0               0               0               0               0               
0               0               
312             -1.18233        6.34463         -9.77785        29712.9         
0.730737        15.4284         35.4643         2000.29         242.933         
170.782         0.00800409      7157.91         65995.1         7999.71         
-239.796        38.9145         -0.0339371      5               135.104         
210.988         8.10573         90              0               1.19112         
0               1.92706         32.8954         32.1438         32.8954         
0.0296641       1.10831         0.0336335       1.17628         0.334398        
0.646515        0.0339371       2000            2704.21         1               
0               0               0               0               0               
0               0               
313             -1.16662        5.92039         -9.77586        29431.5         
0.72727         15.4288         35.4621         2000.32         241.78          
172.239         0.00779922      6918.21         66030.8         7999.68         
-239.566        32.6509         -0.0329117      5               135.103         
211.941         8.0291          90              0               1.16788         
0               1.88419         31.1042         30.2421         31.1042         
0.0287601       1.11463         0.0328853       1.15244         0.308481        
0.603285        0.0329117       2000            2463.1          1               
0               0               0               0               0               
0               0               
314             -1.15102        5.45628         -9.77431        29155.1         
0.723848        15.4291         35.46           2000.35         240.643         
173.597         0.00699483      6678.85         66060.5         7999.65         
-239.142        26.8385         -0.0293784      5               135.102         
212.881         7.94497         90              0               1.14385         
0               1.83832         29.0634         28.0884         29.0634         
0.0278413       1.12093         0.0320847       1.12822         0.280624        
0.555993        0.0293784       2000            2222.79         1               
0               0               0               0               0               
0               0               
315             -1.13569        4.95688         -9.77243        28883.4         
0.720469        15.4294         35.4578         2000.38         239.52          
174.845         0.00561263      6439.99         66084.7         7999.62         
-238.552        21.5193         -0.0234631      5               135.101         
213.81          7.85639         90              0               1.11966         
0               1.79101         26.7755         25.692          26.7755         
0.0269411       1.12721         0.0312589       1.10436         0.251258        
0.505104        0.0234631       2000            1983.34         1               
0               0               0               0               0               
0               0               
316             -1.12082        4.42964         -9.77005        28616.6         
0.717134        15.4296         35.4557         2000.4          238.412         
175.977         0.00354397      6201.79         66103.7         7999.6          
-237.824        16.7276         -0.0147467      5               135.1           
214.726         7.76786         90              0               1.09608         
0               1.74436         24.2582         23.0782         24.2582         
0.026101        1.13347         0.0304449       1.08176         0.220948        
0.451378        0.0147467       2000            1744.81         1               
0               0               0               0               0               
0               0               
317             -1.10659        3.88447         -9.7678         28354.3         
0.713841        15.4297         35.4536         2000.41         237.317         
176.984         0.000743753     5964.37         66118.3         7999.59         
-236.989        12.488          -0.0030806      5               135.099         
215.631         7.68499         90              0               1.07403         
0               1.70087         21.5474         20.2915         21.5474         
0.0253615       1.1397          0.0296858       1.06132         0.190363        
0.395826        0.0030806       2000            1507.24         1               
0               0               0               0               0               
0               0               
318             -1.09309        3.33302         -9.76658        28096.5         
0.710588        15.4299         35.4514         2000.41         236.237         
177.862         -0.00264027     5727.84         66128.9         7999.59         
-236.072        8.8127          0.0108861       5               135.098         
216.525         7.61357         90              0               1.05436         
0               1.66296         18.6985         17.3953         18.6985         
0.0247543       1.14592         0.0290242       1.04378         0.160207        
0.339634        -0.0108861      2000            1270.66         1               
0               0               0               0               0               
0               0               
319             -1.0804         2.78699         -9.76723        27843           
0.707375        15.4299         35.4493         2000.39         235.169         
178.611         -0.00624145     5492.25         66136.1         7999.61         
-235.099        5.70104         0.0256178       5               135.097         
217.409         7.55845         90              0               1.03772         
0               1.63259         15.779          14.459          15.779          
0.024295        1.15211         0.028494        1.02954         0.131064        
0.283993        -0.0256178      2000            1035.09         1               
0               0               0               0               0               
0               0               
320             -1.0685         2.25391         -9.77037        27593.6         
0.704198        15.43           35.4472         2000.36         234.113         
179.231         -0.00950459     5257.65         66140.5         7999.64         
-234.092        3.14167         0.0388361       5               135.096         
218.282         7.52235         90              0               1.0244          
0               1.61074         12.8432         11.5204         12.8432         
0.0239774       1.15829         0.0281127       1.01857         0.103089        
0.229672        -0.0388361      2000            800.551         1               
0               0               0               0               0               
0               0               
321             -1.0573         1.72726         -9.7761         27348.1         
0.701056        15.43           35.4451         2000.31         233.069         
179.724         -0.0117749      5024.07         66142.6         7999.69         
-233.066        1.12095         0.047898        5               135.095         
219.146         7.50488         90              0               1.01422         
0               1.59709         9.8674          8.49326         9.8674          
0.0237701       1.16446         0.0278744       1.0103          0.0752458       
0.176007        -0.047898       2000            567.043         1               
0               0               0               0               0               
0               0               
322             -0.351117       1.15569         -9.80556        27136.1         
0.698331        15.43           35.443          2000.26         232.196         
-179.913        -0.0112504      4791.5          66142.9         7999.74         
-232.196        -0.350681       0.0455933       4               135.094         
797.103         7.49782         90              0               1.0067          
0               1.58837         6.53149         4.79648         6.53149         
0.0235733       1.16592         0.0277223       1.00313         0.0421796       
0.117765        -0.0455933      2000            334.542         1               
0               0               0               0               0               
0               0               
323             0.209212        0.147374        -9.8207         27144.5         
0.698439        15.43           35.4409         2000.23         232.262         
-179.726        -0.00175395     4559.31         66142.1         7999.77         
-232.259        -1.11166        0.00711007      4               135.091         
1260.51         7.45208         90              0               0.999879        
0               1.56779         0.262085        -5.50317        0.262085        
0.0231054       1.16254         0.0273631       0.993554        -0.0480664      
0.0150174       -0.00711007     2000            102.431         1               
0               0               0               0               0               
0               0               
324             -0.383255       0.184114        3.70758         27175           
0.698755        15.43           35.4388         1998.17         232.357         
-179.73         -1.64507        4326.99         66141           8001.83         
-232.258        -1.09504        6.67047         4               135.088         
1221.96         -1.96618        180             0               -0.379533       
0               -2.44552        -2.88349        -3.24161        -2.88349        
-0.0806256      1.16184         -0.0426823      -1              -0.0620557      
0.00457617      -6.67047        1500            90.8216         1               
0               0               0               0               0               
0               0               
325             -0.695943       0.614995        9.23379         27226.3         
0.698815        15.43           35.4367         1983.54         232.435         
-179.624        -5.79516        4095.15         66139.7         8016.46         
-231.242        -1.51911        23.4695         4               135.085         
1523.66         -3.6059         180             0               -0.945637       
0               -3.91843        -3.87977        -4.51668        -3.87977        
-0.0695669      1.15788         -0.0683896      -1              -0.0620557      
0.00457617      -23.4695        1500            90.8216         1               
0               0               0               0               0               
0               0               
326             -0.811115       0.702678        7.05831         27457.9         
0.700385        15.43           35.4347         1950.48         233.078         
-179.433        -10.4631        3864.89         66137.9         8049.52         
-229.192        -2.26982        42.3274         4               135.082         
1196.96         -3.10999        180             0               -0.726307       
0               -3.10847        -5.79776        -6.80897        -5.79776        
0.00172702      1.15307         -0.0542531      0.219303        -0.0620557      
0.00457617      -42.3274        1500            90.8216         1               
0               0               0               0               0               
0               0               
327             -1.09734        -0.621828       -4.91332        27841.8         
0.703162        15.4299         35.4326         1901.77         234.142         
-179.402        -13.1024        3636.44         66135.4         8098.23         
-228.034        -2.38035        53.078          5               135.08          
219.019         3.63602         180             0               0.504947        
0               0.314112        -7.21422        -7.17678        -7.21422        
0.0566947       1.14818         0.00548229      1.32412         -0.0620557      
0.00457617      -53.078         1500            90.8216         1               
0               0               0               0               0               
0               0               
328             -1.16314        -1.20619        -12.446         28272.6         
0.706221        15.4299         35.4306         1847.86         235.308         
-179.667        -13.1417        3407.99         66133.5         8152.14         
-229.142        -1.32988        53.4996         5               135.079         
218.417         8.757           180             0               1.27778         
0               2.27577         -5.38248        -3.99032        -5.38248        
0.0477097       1.13536         0.0397196       1.3626          -0.0620557      
0.00457617      -53.4996        1500            90.8216         1               
0               0               0               0               0               
0               0               
329             -1.18074        -0.557049       -12.6281        28662.5         
0.708788        15.4299         35.4285         1795.93         236.3           
-179.889        -12.303         3177.97         66132.7         8204.07         
-230.873        -0.446615       50.3513         5               135.078         
217.934         8.74807         180             0               1.29168         
0               2.20258         -2.40408        -1.33004        -2.40408        
0.0236864       1.12384         0.0384422       1.03671         -0.0620557      
0.00457617      -50.3513        1500            90.8216         1               
0               0               0               0               0               
0               0               
330             -1.12842        -0.154856       -10.1986        29027.4         
0.711112        15.4299         35.4264         1746.59         237.211         
-179.965        -11.8544        2946.41         66132.4         8253.41         
-232.151        -0.143279       48.7293         5               135.077         
217.5           7.32749         180             0               1.04199         
0               1.51167         -0.824002       -0.424341       -0.824002       
0.0139335       1.11328         0.0263837       0.870613        -0.0620557      
0.00457617      -48.7293        1500            90.8216         1               
0               0               0               0               0               
0               0               
331             -1.13022        -0.0507126      -8.92209        29390.8         
0.7134          15.4299         35.4243         1697.79         238.11          
-179.983        -11.8935        2713.81         66132.3         8302.21         
-232.998        -0.0673876      49.073          5               135.076         
217.065         6.40416         180             0               0.91126         
0               1.17094         -0.312564       -0.198853       -0.312564       
0.0168283       1.10298         0.0204368       0.90556         -0.0620557      
0.00457617      -49.073         1500            90.8216         1               
0               0               0               0               0               
0               0               
332             -1.15383        -0.0295123      -9.89905        29761.6         
0.715702        15.4299         35.4222         1648.31         239.017         
-179.989        -12.0227        2480.44         66132.3         8351.69         
-233.774        -0.0448246      49.7871         5               135.075         
216.622         6.98926         180             0               1.01119         
0               1.48211         -0.166824       -0.131833       -0.166824       
0.0486323       1.09269         0.0258677       1.53937         -0.0620557      
0.00457617      -49.7871        1500            90.8216         1               
0               0               0               0               0               
0               0               
333             -1.56084        -0.0346661      -18.5105        30092.4         
0.717516        15.4299         35.4201         1599.82         239.733         
-179.994        -10.9953        2245.98         66132.2         8400.18         
-235.332        -0.026665       45.724          5               135.074         
216.309         10.1526         180             0               1.89226         
0               3.73636         -0.104364       -0.0779049      -0.104364       
0.0988567       1.08338         0.0652117       2.60745         -0.0620557      
0.00457617      -45.724         1500            90.8216         1               
0               0               0               0               0               
0               0               
334             -2.20172        -0.0231719      -24.6325        30174.3         
0.716698        15.4299         35.418          1559.78         239.518         
-179.997        -7.99473        2009.66         66132.2         8440.22         
-237.19         -0.0119284      33.3127         5               135.073         
216.718         9.99374         180             0               2.5197          
0               5.20914         -0.0519163      -0.0345772      -0.0519163      
0.0913975       1.0797          0.0909166       2.56687         -0.0620557      
0.00457617      -33.3127        1500            90.8216         1               
0               0               0               0               0               
0               0               
335             -1.98089        -0.0135098      -22.8344        30003.9         
0.713506        15.4299         35.4159         1533.93         238.505         
-179.997        -4.49448        1772.06         66132.2         8466.07         
-237.771        -0.0117532      18.69           5               135.072         
217.758         10.1705         180             0               2.3352          
0               4.68187         -0.0338714      -0.033986       -0.0338714      
0.0539468       1.08216         0.081714        1.86706         -0.0620557      
0.00457617      -18.69          1500            90.8216         1               
0               0               0               0               0               
0               0               
336             -1.42647        -0.0125441      -16.7868        29768.7         
0.710111        15.4299         35.4137         1520.86         237.412         
-179.996        -2.04961        1534.48         66132.2         8479.14         
-237.26         -0.0174923      8.491           5               135.071         
218.804         9.92219         180             0               1.71576         
0               3.11671         -0.0435932      -0.0506903      -0.0435932      
0.023471        1.0867          0.0543969       1.22761         -0.0620557      
0.00457617      -8.491          1500            90.8216         1               
0               0               0               0               0               
0               0               
337             -1.1813         -0.0124163      -11.7084        29535.4         
0.707056        15.4299         35.4116         1514.92         236.41          
-179.994        -1.0249         1297.66         66132.2         8485.08         
-236.372        -0.0242824      4.22864         5               135.07          
219.72          8.08791         180             0               1.19621         
0               1.8337          -0.0617446      -0.0706314      -0.0617446      
0.0146761       1.09156         0.032004        0.974689        -0.0620557      
0.00457617      -4.22864        1500            90.8216         1               
0               0               0               0               0               
0               0               
338             -1.12716        0.0361462       -8.51031        29304.5         
0.70412         15.4299         35.4095         1511.07         235.441         
-179.985        -0.980796       1061.76         66132.1         8488.93         
-235.406        -0.0632562      4.03011         5               135.069         
220.592         6.10335         180             0               0.869013        
0               1.01556         0.244007        0.248836        0.244007        
0.00840612      1.09651         0.0177248       0.773597        0.00188923      
0.00368271      -3.975          1500            90.8216         1               
9891.1          -9783.71        -321.846        1417.5          41.1011         
1.90086         -8.30523        
339             -1.11995        0.0316428       -7.55507        29092.1         
0.701357        15.4299         35.4074         1506.19         234.534         
-179.972        -1.4391         826.836         66132           8493.81         
-234.46         -0.115769       5.89016         5               135.068         
221.419         5.4429          180             0               0.771244        
0               0.78546         0.239345        0.233606        0.239345        
0.0113007       1.10108         0.0137089       0.777688        0.00157429      
0.00322389      -3.975          1500            90.8216         1               
9650.84         -9541.77        -314.682        1412.24         40.2293         
1.88785         -7.78418        
340             -0.690616       0.0295102       -7.50946        28922.4         
0.699013        15.4299         35.4053         1499.17         233.794         
-179.96         -1.99764        592.814         66131.9         8500.83         
-233.651        -0.164677       8.14964         4               135.066         
571.512         5.43113         180             0               0.765982        
0               0.779818        0.224497        0.218766        0.224497        
0.0128316       1.10253         0.0136104       0.784833        0.00146424      
0.0030066       -3.975          1500            90.8216         1               
9411.26         -9300.73        -307.468        1404.86         39.3206         
1.87436         -7.3868         
341             -0.168259       0.0290732       -7.64476        28960.5         
0.69908         15.4299         35.4032         1489.91         233.873         
-179.948        -2.53656        359.215         66131.7         8510.09         
-233.644        -0.212474       10.3505         4               135.064         
1004.91         5.51876         180             0               0.779044        
0               0.811891        0.217728        0.216243        0.217728        
0.0133814       1.09869         0.0141702       0.79038         0.001472        
0.00296207      -3.975          1500            90.8216         1               
9171.83         -9060.11        -300.207        1395.25         38.2806         
1.86253         -7.04384        
342             -0.400719       0.0289748       -7.7454         29049.1         
0.699663        15.4299         35.4011         1478.51         234.092         
-179.936        -3.0441         125.498         66131.5         8521.49         
-233.762        -0.260006       12.4314         4               135.062         
815.345         5.57945         180             0               0.78964         
0               0.835061        0.21411         0.212042        0.21411         
0.0135792       1.09735         0.0145746       0.795141        0.00146301      
0.00295204      -3.975          1500            90.8216         1               
8932.04         -8819.38        -292.897        1383.51         37.223          
1.8515          -6.71966        
343             -0.556671       0.0285          -7.81182        29108.6         
0.699808        15.4299         35.399          1465.08         234.173         
-179.925        -3.5303         -108.255        66131.2         8534.92         
-233.729        -0.306843       14.4195         4               135.06          
688.351         5.61844         180             0               0.796646        
0               0.849377        0.208744        0.206146        0.208744        
0.0137151       1.0962          0.0148244       0.799861        0.00143494      
0.00290365      -3.975          1500            90.8216         1               
8691.96         -8578.61        -285.54         1369.74         36.1905         
1.8406          -6.40394        
344             -0.612374       0.0279069       -7.86373        29169.9         
0.699888        15.4299         35.3969         1449.7          234.243         
-179.913        -4.00091        -341.954        66130.9         8550.3          
-233.672        -0.352845       16.3437         4               135.058         
644.518         5.64503         180             0               0.802023        
0               0.859172        0.203053        0.20056         0.203053        
0.0138422       1.09445         0.0149954       0.804495        0.00140546      
0.00284321      -3.975          1500            90.8216         1               
8451.7          -8337.89        -278.136        1354.03         35.1623         
1.82997         -6.09511        
345             -0.677128       0.0273162       -7.90976        29242.6         
0.700021        15.4299         35.3948         1432.41         234.335         
-179.902        -4.45812        -575.603        66130.5         8567.59         
-233.626        -0.398025       18.215          4               135.056         
593.644         5.66521         180             0               0.806814        
0               0.866858        0.197597        0.195153        0.197597        
0.0139678       1.09242         0.0151295       0.809061        0.00137573      
0.00278301      -3.975          1500            90.8216         1               
8211.23         -8097.22        -270.687        1336.43         34.1332         
1.81967         -5.79337        
346             -0.75219        0.0267079       -7.95394        29322.2         
0.700157        15.4299         35.3927         1413.28         234.433         
-179.891        -4.9027         -809.204        66130.1         8586.72         
-233.575        -0.44236        20.0355         4               135.054         
534.529         5.6827          180             0               0.811433        
0               0.873607        0.19211         0.18961         0.19211         
0.0140933       1.09021         0.0152473       0.813618        0.0013443       
0.00272102      -3.975          1500            90.8216         1               
7970.57         -7856.6         -263.194        1316.99         33.1055         
1.80967         -5.49915        
347             -0.823499       0.0260723       -7.99803        29407.5         
0.700281        15.4299         35.3906         1392.36         234.531         
-179.881        -5.33475        -1042.75        66129.6         8607.64         
-233.515        -0.485824       21.8054         4               135.053         
478.76          5.69883         180             0               0.816037        
0               0.879841        0.186491        0.183935        0.186491        
0.0142169       1.08779         0.0153561       0.818182        0.00131146      
0.00265625      -3.975          1500            90.8216         1               
7729.71         -7616.04        -255.656        1295.77         32.0799         
1.79996         -5.21275        
348             -0.891194       0.0254134       -8.04234        29499           
0.7004          15.4299         35.3885         1369.69         234.633         
-179.87         -5.75417        -1276.23        66129.1         8630.31         
-233.45         -0.528401       23.5244         4               135.051         
426.233         5.71379         180             0               0.820658        
0               0.885633        0.180762        0.178162        0.180762        
0.0143369       1.08516         0.0154572       0.822751        0.00127748      
0.0025891       -3.975          1500            90.8216         1               
7488.66         -7375.53        -248.075        1272.81         31.0557         
1.79052         -4.93435        
349             -0.957077       0.0247316       -8.0868         29596.5         
0.700517        15.4299         35.3864         1345.33         234.739         
-179.86         -6.16082        -1509.65        66128.5         8654.67         
-233.382        -0.570076       25.192          4               135.05          
375.456         5.72754         180             0               0.825293        
0               0.890976        0.174931        0.172282        0.174931        
0.0144529       1.08232         0.0155505       0.827324        0.00124228      
0.00251962      -3.975          1500            90.8216         1               
7247.43         -7135.09        -240.452        1248.17         30.0328         
1.78137         -4.66406        
350             -1.02107        0.0240251       -8.13136        29699.9         
0.700629        15.4298         35.3843         1319.32         234.847         
-179.85         -6.55464        -1743           66128           8680.68         
-233.311        -0.610832       26.8079         4               135.049         
326.48          5.74008         180             0               0.829934        
0               0.89587         0.168987        0.166285        0.168987        
0.0145648       1.0793          0.0156359       0.831904        0.00120578      
0.00244762      -3.975          1500            90.8216         1               
7006.03         -6894.72        -232.788        1221.89         29.0113         
1.77249         -4.40194        
351             -1.08294        0.0232924       -8.17603        29809.1         
0.700736        15.4298         35.3822         1291.73         234.958         
-179.84         -6.93554        -1976.27        66127.3         8708.27         
-233.238        -0.65065        28.3718         4               135.047         
279.502         5.75147         180             0               0.834583        
0               0.900325        0.162921        0.160164        0.162921        
0.0146731       1.07609         0.0157136       0.836494        0.00116789      
0.00237296      -3.975          1500            90.8216         1               
6764.45         -6654.42        -225.084        1194.04         27.9911         
1.76388         -4.14806        
352             -1.14268        0.0225323       -8.22081        29923.9         
0.70084         15.4298         35.3801         1262.6          235.073         
-179.831        -7.30347        -2209.47        66126.7         8737.4          
-233.164        -0.689514       29.8835         4               135.046         
234.511         5.76172         180             0               0.839239        
0               0.904359        0.156728        0.153911        0.156728        
0.0147779       1.07271         0.015784        0.841095        0.00112855      
0.0022955       -3.975          1500            90.8216         1               
6522.7          -6414.2         -217.34         1164.65         26.9719         
1.75554         -3.9025         
353             -1.16256        0.0217659       -8.26642        30047.2         
0.700976        15.4298         35.378          1231.98         235.203         
-179.821        -7.65832        -2442.6         66125.9         8768.02         
-233.104        -0.727452       31.3444         5               135.045         
222.836         5.77047         180             0               0.843915        
0               0.907912        0.150568        0.14793         0.150568        
0.0148776       1.06892         0.0158461       0.845691        0.00109073      
0.0022174       -3.975          1500            90.8216         1               
6280.78         -6174.04        -209.558        1133.79         25.9524         
1.74746         -3.66531        
354             -1.16901        0.0210832       -8.31226        30188.2         
0.70125         15.4298         35.3759         1199.92         235.385         
-179.812        -7.99982        -2675.7         66125.2         8800.08         
-233.093        -0.764629       32.7586         5               135.044         
222.906         5.77613         180             0               0.848592        
0               0.910686        0.145066        0.142753        0.145066        
0.014968        1.06466         0.0158945       0.850233        0.00105839      
0.00214783      -3.975          1500            90.8216         1               
6038.66         -5933.92        -201.738        1101.5          24.9289         
1.73968         -3.43642        
355             -1.17624        0.0204947       -8.35766        30346.9         
0.701662        15.4298         35.3738         1166.48         235.617         
-179.803        -8.32799        -2908.81        66124.4         8833.52         
-233.131        -0.801164       34.1267         5               135.043         
222.941         5.77842         180             0               0.853223        
0               0.912584        0.140278        0.138282        0.140278        
0.0150504       1.06            0.0159276       0.854731        0.00103082      
0.00208786      -3.975          1500            90.8216         1               
5796.29         -5693.78        -193.881        1067.83         23.9019         
1.73215         -3.21578        
356             -1.18424        0.0199998       -8.40259        30522.4         
0.702203        15.4298         35.3717         1131.68         235.896         
-179.794        -8.64289        -3141.98        66123.6         8868.32         
