1 input19_3_3.asc: Ascent frome Cape, glidelsope and seeker intercept ' Hypersonic Vehicle ' Mar 14 2016 14:48:33
  0  0 96
time            vmach           pdynmc          psibd           psibdx          
thtbdx          phibdx          alppx           alphax          betax           
alphaix         betaix          ppx             qqx             rrx             
lonx            latx            alt             dvbe            dvbi            
psivdx          thtvdx          dbi             ayx             anx             
throttle        vmass           fmassr          thrustx         roll_count      
pitch_count     yaw_count       stmarg          gavail_pos      gmax            
gavail_neg      gminx           wnp             azabx           elabx           
dab             ddab            semi_major      semi_minor      eaz             
eel             edab            eddab           RICI1           RICI2           
RICI3           ESBI1           ESBI2           ESBI3           aycomx          
azcomx          tgoc            SBTHC1          SBTHC2          SBTHC3          
UTBC1           UTBC2           UTBC3           lamd            SBTL1           
SBTL2           SBTL3           delacx          delecx          delrcx          
alcomx          ancomx          phicomx         delax           delex           
delrx           miss            MISS_I1         MISS_I2         MISS_I3         
event           dbt             MISS_H1         MISS_H2         MISS_H3         
MISS_L1         MISS_L2         MISS_L3         SXH1            SXH2            
SXH3            std_pos         std_ucbias      URIC1           URIC2           
URIC3           
12959           -178.41         0.000729389     -7.6226e-05     -0.0146547      
0.00229524      -40.1609        -0.107359       0               0               
0               0               0               0               2.61558         
0.0757072       77.0097         -417.566        -12935.9        -1158.03        
0.999668        0.0257457       -0.00121591     0.28            -14794.8        
1809.56         209.724         -1.92825        -20             20              
0               0               0               -0.964127       -19.0359        
20              0               0               0               0               
4.60012e+06     12918.2         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               
1801            8.67419         3.22535e-05     1.916           109.779         
1.80014         0.121495        7.40863         -1.33154        7.29205         
-1.1927         6.08712         -0.0339918      0.135317        0.381575        
12.1387         42.839          453275          7585.76         7912.74         
117.086         3.09133         6.82162e+06     2.90652         1.20874         
2               301.397         51.397          2.40265         18958           
8872            9357            0.0303301       0               0               
0               0               0.118518        0.466609        -0.093373       
12775.7         -186.394        0.000298427     -2.16479e-05    -0.0132585      
-0.006151       -37.6966        0.103049        0               0               
0               0               0               0               2.90652         
-1.20874        73.7309         -542.738        -12749.9        -1133.03        
0.999704        0.0229704       -0.00803329     0.28            -14794.8        
1809.56         209.724         -1.92825        -20             20              
0               0               0               -0.964127       -19.0359        
20              0               0               0               0               
4.60012e+06     12736           0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               
1802            8.68042         3.20945e-05     1.92127         110.081         
1.83063         0.0917839       7.13989         -1.27754        7.02693         
-1.14056        5.82092         -0.0254734      -0.0834881      0.161573        
12.2157         42.81           453683          7592.88         7919.94         
117.119         3.07377         6.82204e+06     -1.79577        0.485805        
2               300.697         50.697          2.40265         18958           
8872            9357            0.0303301       0               0               
0               0               0.118518        0.312157        -0.148558       
12585.8         -194.26         0.00739794      -0.00323709     -0.00204899     
0.008636        -39.8917        0.078783        0               0               
0               0               0               0               -1.79577        
-0.485805       76.8706         -374.067        -12562.3        -1231.12        
0.99994         0.00961552      0.00523676      0.28            -14794.8        
1809.56         209.724         -1.92825        -20             20              
0               0               0               -0.964127       -19.0359        
20              0               0               0               0               
4.60012e+06     12545.7         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               
1803            8.68666         3.1934e-05      1.92485         110.286         
1.97066         0.0673035       6.94582         -1.18181        6.84676         
-1.04355        5.64017         -0.0184364      0.00119637      0.0902478       
12.2928         42.7809         454095          7600.05         7927.2          
117.144         3.12181         6.82246e+06     -1.65289        -0.372349       
2               299.997         49.997          2.40265         18958           
8872            9357            0.0303301       0               0               
0               0               0.118518        0.431958        -0.691063       
12388.1         -202.147        0.000884904     -0.000118537    0.00160791      
0.00244097      -39.2849        -0.113546       0               0               
0               0               0               0               -1.65289        
0.372349        64.0104         -461.973        -12357.2        -1232.51        
0.999986        0.00529211      0.000102466     0.28            -14794.8        
1809.56         209.724         -1.92825        -20             20              
0               0               0               -0.964127       -19.0359        
20              0               0               0               0               
4.60012e+06     12347.5         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               
1804            8.69373         3.17793e-05     1.92798         110.465         
2.05774         0.0485307       6.83139         -1.1144         6.74335         
-0.975836       5.53415         -0.0129896      0.101805        0.220064        
12.3698         42.7518         454510          7607.99         7935.09         
117.22          3.14543         6.82289e+06     1.23573         2.56586         
2               299.297         49.297          2.40265         18958           
8872            9357            0.0303301       0               0               
0               0               0.118518        0.148906        -0.087725       
12182.3         -210.283        0.0040013       -0.00191876     -0.00618891     
-0.00328355     -40.4801        0.0796364       0               0               
0               0               0               0               1.23573         
-2.56586        66.7526         -547.631        -12165.9        -1090.19        
0.999895        0.0131729       -0.00600505     0.28            -14794.8        
1809.56         209.724         -1.92825        -20             20              
0               0               0               -0.964127       -19.0359        
20              0               0               0               0               
4.60012e+06     12141.4         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               
1805            8.7001          3.16194e-05     1.93124         110.652         
2.1624          0.0349145       6.67042         -1.01299        6.59624         
-0.874755       5.38588         -0.00910797     0.0969716       0.0555722       
12.4469         42.7226         454926          7615.31         7942.48         
117.259         3.15063         6.82332e+06     0.868832        0.741118        
2               298.597         48.597          2.40265         18958           
8872            9357            0.0303301       0               0               
0               0               0.118518        -0.0172624      0.0407316       
11968.6         -218.168        0.000670842     -7.58792e-05    0.0035743       
-0.00350941     -41.2109        0.0384578       0               0               
0               0               0               0               0.868832        
-0.741118       61.1566         -555.976        -11944.8        -1163.14        
0.999979        0.00319565      -0.00570631     0.28            -14794.8        
1809.56         209.724         -1.92825        -20             20              
0               0               0               -0.964127       -19.0359        
20              0               0               0               0               
4.60012e+06     11927.3         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               
1806            8.70701         3.14643e-05     1.93362         110.788         
2.21815         0.0231881       6.5953          -0.954453       6.5298          
-0.816731       5.31709         -0.00570826     0.0884976       0.118346        
12.5239         42.6933         455342          7623.12         7950.27         
117.329         3.14941         6.82374e+06     3.01553         0.0815638       
2               297.897         47.897          2.40265         18958           
8872            9357            0.0303301       0               0               
0               0               0.118518        0.86965         -0.124918       
11743.3         -225.947        0.0023781       -0.000961148    0.000699308     
-0.00265016     -38.1858        -0.0550169      0               0               
0               0               0               0               3.01553         
-0.0815638      57.7662         -550.847        -11728.2        -1080.11        
0.999962        0.00700933      -0.00519277     0.28            -14794.8        
1809.56         209.724         -1.92825        -20             20              
0               0               0               -0.964127       -19.0359        
20              0               0               0               0               
4.60012e+06     11705.2         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               
1807            8.71383         3.13085e-05     1.93667         110.963         
2.32648         0.0162335       6.47233         -0.851206       6.41899         
-0.713622       5.20417         -0.00367245     0.0927903       0.204976        
12.6009         42.6639         455761          7630.85         7957.99         
117.392         3.15611         6.82417e+06     0.186725        0.42632         
2               297.197         47.197          2.40265         18958           
8872            9357            0.0303301       0               0               
0               0               0.118518        0.372427        0.44305         
11514.6         -233.906        0.000945813     -8.44302e-05    -0.00395028     
-0.0031964      -36.4294        -0.04665        0               0               
0               0               0               0               0.186725        
-0.42632        50.3766         -564.636        -11502.6        -974.241        
0.99991         0.0122546       -0.00545292     0.28            -14794.8        
1809.56         209.724         -1.92825        -20             20              
0               0               0               -0.964127       -19.0359        
20              0               0               0               0               
4.60012e+06     11475.1         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               
1808            8.72033         3.11511e-05     1.93918         111.107         
2.45085         0.0100614       6.35837         -0.716198       6.32185         
-0.579384       5.10559         -0.0019083      0.0590085       0.149356        
12.678          42.6344         456179          7638.34         7965.51         
117.44          3.14655         6.8246e+06      3.25482         -0.354768       
2               296.497         46.497          2.40265         18958           
8872            9357            0.0303301       0               0               
0               0               0.118518        -0.0972707      -0.405842       
11276.4         -242.158        0.00187542      -0.000325401    -6.6837e-05     
-0.00190231     -37.5899        -0.10649        0               0               
0               0               0               0               3.25482         
0.354768        57.0706         -554.432        -11272.9        -975.455        
0.999955        0.00888889      -0.00340352     0.28            -14794.8        
1809.56         209.724         -1.92825        -20             20              
0               0               0               -0.964127       -19.0359        
20              0               0               0               0               
4.60012e+06     11237           0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               
1809            8.72727         3.09974e-05     1.94352         111.356         
2.55546         0.00989509      6.17196         -0.631273       6.14246         
-0.493943       4.92392         -0.00181702     0.13196         0.242226        
12.755          42.6048         456599          7646.19         7973.34         
117.508         3.16761         6.82503e+06     0.131354        0.601262        
2               295.797         45.797          2.40265         18958           
8872            9357            0.0303301       0               0               
0               0               0.118518        0.621228        0.161931        
11031.9         -250.277        0.00134956      -0.000348671    -0.00630651     
-0.00643634     -38.4656        0.100053        0               0               
0               0               0               0               0.131354        
-0.601262       44.6352         -611.196        -11028.1        -854.389        
0.999864        0.0145114       -0.0078289      0.28            -14794.8        
1809.56         209.724         -1.92825        -20             20              
0               0               0               -0.964127       -19.0359        
20              0               0               0               0               
4.60012e+06     10990.8         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               
1810            8.73397         3.08422e-05     1.94639         111.52          
2.64184         0.00691584      6.05564         -0.559389       6.0333          
-0.421722       4.81301         -0.000962051    0.14944         0.211838        
12.832          42.5752         457020          7653.87         7981.03         
117.564         3.18361         6.82546e+06     1.77271         2.27699         
2               295.097         45.097          2.40265         18958           
8872            9357            0.0303301       0               0               
0               0               0.118518        0.826546        0.232923        
10776.9         -258.22         0.000216199     -3.28148e-05    -0.00393641     
-0.00723721     -37.9267        0.00488057      0               0               
0               0               0               0               1.77271         
-2.27699        43.4895         -624.722        -10775.8        -834.139        
0.99988         0.012673        -0.00889171     0.28            -14794.8        
1809.56         209.724         -1.92825        -20             20              
0               0               0               -0.964127       -19.0359        
20              0               0               0               0               
4.60012e+06     10736.6         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               
1811            8.74024         3.06837e-05     1.95004         111.729         
2.75989         0.00643957      5.86688         -0.437452       5.85365         
-0.300247       4.63264         -0.000877711    0.093411        0.0410142       
12.909          42.5455         457443          7661.17         7988.43         
117.592         3.1808          6.8259e+06      0.47251         2.13282         
2               294.397         44.397          2.40265         18958           
8872            9357            0.0303301       0               0               
0               0               0.118518        0.781606        0.303926        
10514.7         -266.283        0.0014359       -0.000653992    0.00617238      
-0.00431355     -38.8034        -0.0224467      0               0               
0               0               0               0               0.47251         
-2.13282        42.5035         -595.132        -10512.7        -895.125        
0.999982        0.00231203      -0.0054938      0.28            -14794.8        
1809.56         209.724         -1.92825        -20             20              
0               0               0               -0.964127       -19.0359        
20              0               0               0               0               
4.60012e+06     10474.3         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               
1812            8.7473          3.05313e-05     1.95405         111.959         
2.86454         0.00750998      5.70982         -0.344951       5.70217         
-0.207519       4.47852         -0.0011335      0.12408         0.155086        
12.986          42.5156         457866          7669.18         7996.39         
117.67          3.19343         6.82633e+06     -0.485863       1.51715         
2               293.697         43.697          2.40265         18958           
8872            9357            0.0303301       0               0               
0               0               0.118518        0.464639        0.507087        
10244           -274.464        0.000529782     -9.94751e-05    -0.00100911     
-0.00652013     -38.0436        -0.0018566      0               0               
0               0               0               0               -0.485863       
-1.51715        38.1825         -617.591        -10248.4        -769.764        
0.99993         0.00922743      -0.0073527      0.28            -14794.8        
1809.56         209.724         -1.92825        -20             20              
0               0               0               -0.964127       -19.0359        
20              0               0               0               0               
4.60012e+06     10203.9         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               
1813            8.75436         3.03789e-05     1.95828         112.201         
2.97528         0.00953706      5.54144         -0.229919       5.53998         
-0.0929618      4.31362         -0.0016745      0.0543513       0.23515         
13.063          42.4857         458292          7677.22         8004.37         
117.75          3.1899          6.82677e+06     0.788146        1.5791          
2               292.997         42.997          2.40265         18958           
8872            9357            0.0303301       0               0               
0               0               0.118518        0.504667        -0.138219       
9963.95         -282.54         0.000513366     -2.2314e-05     -0.00664292     
-0.0026996      -37.8249        0.102781        0               0               
0               0               0               0               0.788146        
-1.5791         35.9405         -577.812        -9979.52        -667.898        
0.999896        0.0140842       -0.00312536     0.28            -14794.8        
1809.56         209.724         -1.92825        -20             20              
0               0               0               -0.964127       -19.0359        
20              0               0               0               0               
4.60012e+06     9925.35         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               
1814            8.7609          3.02236e-05     1.96119         112.368         
3.0373          0.00798053      5.41663         -0.159361       5.41736         
-0.0230354      4.18969         -0.00124717     -0.000660519    0.161962        
13.14           42.4557         458718          7684.8          8012.01         
117.794         3.18149         6.82721e+06     0.0674113       -0.40955        
2               292.297         42.297          2.40265         18958           
8872            9357            0.0303301       0               0               
0               0               0.118518        0.286665        -0.0392425      
9678.49         -290.651        0.000314234     -3.59714e-05    -0.00145519     
0.00111945      -38.1           -0.0460412      0               0               
0               0               0               0               0.0674113       
0.40955         33.7138         -539.019        -9695.11        -673.066        
0.999953        0.00964517      0.000213692     0.28            -14794.8        
1809.56         209.724         -1.92825        -20             20              
0               0               0               -0.964127       -19.0359        
20              0               0               0               0               
4.60012e+06     9638.68         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               
1815            8.76767         3.007e-05       1.96525         112.601         
3.12289         0.0100369       5.24197         -0.0820802      5.24447         
0.0543188       4.0149          -0.00183288     0.0113865       0.149898        
13.217          42.4256         459146          7692.61         8019.82         
117.853         3.19039         6.82764e+06     -0.0552773      -0.732268       
2               291.597         41.597          2.40265         18958           
8872            9357            0.0303301       0               0               
0               0               0.118518        0.75919         -0.0628105      
9384.58         -298.749        0.000131004     -6.0421e-06     -0.00128508     
0.000567685     -39.7132        -0.0576202      0               0               
0               0               0               0               -0.0552773      
0.732268        31.787          -543.505        -9404.95        -630.584        
0.99996         0.00891264      -0.000515639    0.28            -14794.8        
1809.56         209.724         -1.92825        -20             20              
0               0               0               -0.964127       -19.0359        
20              0               0               0               0               
4.60012e+06     9343.84         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               
1816            8.77436         2.99156e-05     1.96867         112.797         
3.23006         0.0102045       5.09846         0.0252524       5.10174         
0.161372        3.87052         -0.0018888      -0.00875741     0.112813        
13.294          42.3955         459576          7700.36         8027.59         
117.907         3.18994         6.82809e+06     0.220006        -3.50538        
2               290.897         40.897          2.40265         18958           
8872            9357            0.0303301       0               0               
0               0               0.118518        0.40845         0.100666        
9081.3          -307.021        0.00203051      -0.00101593     0.00119113      
0.0013792       -38.3618        0.00737951      0               0               
0               0               0               0               0.220006        
3.54565         31.0343         -531.694        -9104.93        -608.539        
0.999978        0.00666456      0.000710133     0.28            -14794.8        
1809.56         209.724         -1.92825        -20             20              
0               0               0               -0.964127       -19.0359        
20              0               0               0               0               
4.60012e+06     9040.83         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               
1817            8.78148         2.97648e-05     1.97258         113.021         
3.30464         0.0122324       4.95981         0.0883349       4.96291         
0.22467         3.72881         -0.00241647     -0.0190308      0.216773        
13.371          42.3652         460006          7708.5          8035.66         
117.992         3.20346         6.82853e+06     1.47459         0.682873        
2               290.197         40.197          2.40265         18958           
8872            9357            0.0303301       0               0               
0               0               0.118518        0.278996        -0.0323572      
8769.18         -315.385        0.000206303     -5.59053e-06    -0.00522477     
0.00246193      -38.4173        0.0622548       0               0               
0               0               0               0               1.47459         
-0.682873       28.1893         -519.449        -8799.61        -506.241        
0.999915        0.0129706       0.00132471      0.28            -14794.8        
1809.56         209.724         -1.92825        -20             20              
0               0               0               -0.964127       -19.0359        
20              0               0               0               0               
4.60012e+06     8729.62         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               
1818            8.7879          2.96093e-05     1.97597         113.215         
3.38485         0.0124449       4.80073         0.157267        4.80096         
0.293807        3.56605         -0.00251381     0.0173402       0.114114        
13.4479         42.3348         460439          7716.03         8043.27         
118.023         3.21479         6.82897e+06     -1.86814        -1.22228        
2               289.497         39.497          2.40265         18958           
8872            9357            0.0303301       0               0               
0               0               0.118518        0.797917        0.441744        
8450.79         -323.51         0.00127042      -0.000318041    0.00166553      
0.000464002     -38.4801        0.0711552       0               0               
0               0               0               0               -1.86814        
1.22228         27.2078         -531.024        -8480.57        -520.354        
0.999977        0.00674069      -0.000878156    0.28            -14794.8        
1809.56         209.724         -1.92825        -20             20              
0               0               0               -0.964127       -19.0359        
20              0               0               0               0               
4.60012e+06     8410.2          0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               
1819            8.79488         2.94579e-05     1.97932         113.406         
3.46112         0.0128761       4.68639         0.227904        4.68463         
0.364415        3.44721         -0.0026091      0.00136953      0.158558        
13.5249         42.3044         460872          7724.09         8051.29         
118.099         3.22135         6.82942e+06     0.605795        -0.102939       
2               288.797         38.797          2.40265         18958           
8872            9357            0.0303301       0               0               
0               0               0.118518        0.841275        0.169403        
8121.1          -331.703        0.00014578      -2.42508e-06    -0.000540457    
0.00187905      -37.2139        -0.0195544      0               0               
0               0               0               0               0.605795        
0.102939        24.8113         -513.221        -8155.35        -458.683        
0.999955        0.00943937      8.87154e-05     0.28            -14794.8        
1809.56         209.724         -1.92825        -20             20              
0               0               0               -0.964127       -19.0359        
20              0               0               0               0               
4.60012e+06     8082.55         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               
1820            8.80179         2.93059e-05     1.98326         113.632         
3.56191         0.0152406       4.53568         0.299445        4.53            
0.436915        3.29024         -0.00326672     0.0797164       0.18565         
13.6019         42.2739         461308          7732.09         8059.25         
118.171         3.25161         6.82986e+06     1.49254         1.42891         
2               288.097         38.097          2.40265         18958           
8872            9357            0.0303301       0               0               
0               0               0.118518        0.711584        0.0281875       
7785.95         -339.978        7.98158e-05     -1.51311e-06    -0.00221189     
-0.0028627      -37.0728        -0.0254885      0               0               
0               0               0               0               1.49254         
-1.42891        23.329          -542.991        -7820.97        -403.579        
0.999928        0.011083        -0.00466358     0.28            -14794.8        
1809.56         209.724         -1.92825        -20             20              
0               0               0               -0.964127       -19.0359        
20              0               0               0               0               
4.60012e+06     7746.65         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               
1821            8.80831         2.91519e-05     1.987           113.846         
3.63481         0.0167828       4.36581         0.396996        4.35106         
0.533158        3.1104          -0.00374718     0.00678007      0.0872744       
13.6788         42.2432         461744          7739.76         8067.01         
118.204         3.22621         6.83031e+06     -1.73464        -2.84796        
2               287.397         37.397          2.40265         18958           
8872            9357            0.0303301       0               0               
0               0               0.118518        0.700909        0.345746        
7441.05         -348.25         0.00196116      -0.000901089    0.00427923      
0.00194833      -37.6843        -0.0372383      0               0               
0               0               0               0               -1.73464        
2.84796         22.3894         -495.41         -7482.17        -410.072        
0.999987        0.00511306      -0.000236008    0.28            -14794.8        
1809.56         209.724         -1.92825        -20             20              
0               0               0               -0.964127       -19.0359        
20              0               0               0               0               
4.60012e+06     7402.48         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               
1822            8.8152          2.90004e-05     1.99092         114.071         
3.74353         0.0188992       4.22056         0.478195        4.19696         
0.615234        2.95399         -0.00433367     0.0529197       0.115084        
13.7557         42.2125         462183          7747.78         8074.99         
118.275         3.2555          6.83076e+06     -1.17894        0.745306        
2               286.697         36.697          2.40265         18958           
8872            9357            0.0303301       0               0               
0               0               0.118518        0.780998        0.17622         
7088.73         -356.478        0.000137685     -4.64268e-06    0.00286767      
-0.000783171    -37.6114        0.0283425       0               0               
0               0               0               0               -1.17894        
-0.745306       20.2191         -505.436        -7130.35        -357.524        
0.999972        0.00680018      -0.00303767     0.28            -14794.8        
1809.56         209.724         -1.92825        -20             20              
0               0               0               -0.964127       -19.0359        
20              0               0               0               0               
4.60012e+06     7050.01         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               
1823            8.82229         2.88504e-05     1.99501         114.306         
3.83856         0.0216022       4.08458         0.572959        4.04849         
0.709731        2.80261         -0.00506224     0.0177297       0.191911        
13.8326         42.1817         462623          7756            8083.13         
118.361         3.25606         6.83121e+06     0.270128        0.292127        
2               285.997         35.997          2.40265         18958           
8872            9357            0.0303301       0               0               
0               0               0.118518        0.584272        -0.0169971      
6730.99         -364.894        0.000193137     -1.1334e-05     -0.00158645     
0.00158004      -39.3573        0.0127035       0               0               
0               0               0               0               0.270128        
-0.292127       18.7722         -476.741        -6776.99        -286.717        
0.999934        0.0114605       -0.000903258    0.28            -14794.8        
1809.56         209.724         -1.92825        -20             20              
0               0               0               -0.964127       -19.0359        
20              0               0               0               0               
4.60012e+06     6689.24         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               
1824            8.82914         2.86992e-05     1.99912         114.541         
3.9198          0.0240233       3.9279          0.641843        3.87979         
0.778846        2.63178         -0.00574793     0.0385916       0.191065        
13.9096         42.1508         463064          7764.01         8091.13         
118.427         3.26875         6.83166e+06     0.733973        -0.280294       
2               285.297         35.297          2.40265         18958           
8872            9357            0.0303301       0               0               
0               0               0.118518        0.527073        0.302044        
6360.71         -373.207        0.000120097     -1.1074e-05     -0.00127457     
0.00093102      -39.1926        0.0182569       0               0               
0               0               0               0               0.733973        
0.280294        17.3284         -467.894        -6410.08        -251.285        
0.999933        0.0114095       -0.00216859     0.28            -14794.8        
1809.56         209.724         -1.92825        -20             20              
0               0               0               -0.964127       -19.0359        
20              0               0               0               0               
4.60012e+06     6320.15         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               
1825            8.83587         2.85466e-05     2.00307         114.767         
4.04902         0.0257054       3.78112         0.750149        3.71084         
0.887733        2.46104         -0.00624065     0.0653983       0.156781        
13.9865         42.1198         463508          7771.94         8099.06         
118.485         3.29057         6.83212e+06     0.824789        0.68988         
2               284.597         34.597          2.40265         18958           
8872            9357            0.0303301       0               0               
0               0               0.118518        0.564665        0.276097        
5984.71         -381.599        4.58056e-05     -2.28174e-07    0.00143273      
-0.0010747      -40.429         0.0131602       0               0               
0               0               0               0               0.824789        
-0.68988        15.9834         -463.806        -6035.34        -231.089        
0.999949        0.0093309       -0.00379477     0.28            -14794.8        
1809.56         209.724         -1.92825        -20             20              
0               0               0               -0.964127       -19.0359        
20              0               0               0               0               
4.60012e+06     5942.7          0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               
1826            8.84285         2.83956e-05     2.00748         115.02          
4.16358         0.0292624       3.63619         0.860508        3.53778         
0.99798         2.28534         -0.00722431     0.0346644       0.208806        
14.0633         42.0887         463954          7780.11         8107.17         
118.564         3.29533         6.83258e+06     0.184384        0.881829        
2               283.897         33.897          2.40265         18958           
8872            9357            0.0303301       0               0               
0               0               0.118518        0.570518        0.144644        
5596.25         -389.972        0.000138169     -7.50325e-06    -0.00122036     
0.000658598     -38.2064        0.0303313       0               0               
0               0               0               0               0.184384        
-0.881829       14.6223         -434.759        -5651.55        -178.915        
0.99992         0.0124845       -0.00193202     0.28            -14794.8        
1809.56         209.724         -1.92825        -20             20              
0               0               0               -0.964127       -19.0359        
20              0               0               0               0               
4.60012e+06     5556.88         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               
1827            8.84962         2.82438e-05     2.01181         115.269         
4.25944         0.0320909       3.47542         0.942506        3.35007         
1.08026         2.09574         -0.00803879     0.0491555       0.186561        
14.1402         42.0574         464402          7788.11         8115.17         
118.624         3.30969         6.83304e+06     -0.579966       0.721778        
2               283.197         33.197          2.40265         18958           
8872            9357            0.0303301       0               0               
0               0               0.118518        0.779485        0.128995        
5202.02         -398.365        0.000145665     -2.32917e-05    0.000795137     
0.000210849     -36.7539        0.00723695      0               0               
0               0               0               0               -0.579966       
-0.721778       13.3173         -417.72         -5258.17        -155.777        
0.999934        0.0111348       -0.00281066     0.28            -14794.8        
1809.56         209.724         -1.92825        -20             20              
0               0               0               -0.964127       -19.0359        
20              0               0               0               0               
4.60012e+06     5162.67         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               
1828            8.85648         2.80921e-05     2.01617         115.518         
4.38017         0.0348616       3.33603         1.04855         3.17238         
1.18661         1.91571         -0.00881881     0.0646979       0.197042        
14.2171         42.0261         464853          7796.21         8123.24         
118.696         3.32458         6.8335e+06      -0.239577       -0.132115       
2               282.497         32.497          2.40265         18958           
8872            9357            0.0303301       0               0               
0               0               0.118518        0.73689         0.186104        
4799.32         -406.792        0.000124779     1.12766e-06     0.000997314     
-0.000802599    -37.1797        0.0139618       0               0               
0               0               0               0               -0.239577       
0.132115        12.039          -400.602        -4858.36        -124.262        
0.999924        0.0117705       -0.00375268     0.28            -14794.8        
1809.56         209.724         -1.92825        -20             20              
0               0               0               -0.964127       -19.0359        
20              0               0               0               0               
4.60012e+06     4760.05         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               
1829            8.86343         2.79411e-05     2.02099         115.794         
4.49055         0.0392512       3.18755         1.14852         2.97946         
1.2867          1.72003         -0.0100457      0.0558766       0.236181        
14.2939         41.9947         465305          7804.42         8131.38         
118.778         3.33556         6.83396e+06     0.446346        0.109174        
2               281.797         31.797          2.40265         18958           
8872            9357            0.0303301       0               0               
